axial_position_m,coolant_velocity_m_per_s,coolant_pressure_Pa,temperature_rise_K,pressure_drop_Pa,cumulative_pressure_drop_Pa
0.0992549525,0.9523921092168464,6974996.45753643,0.34240898986704227,440.18292565443,25003.542463568807
0.10105958799999999,0.9808984552721336,6974556.475916879,0.3404118154540789,439.9816195512481,25443.524083120054
0.10286422349999999,1.0115286158972143,6974116.693971376,0.33833458352826373,439.78194550329044,25883.306028623345
0.10466885899999999,1.0444421689856611,6973677.1100356085,0.33617682931208653,439.5839357672978,26322.889964390644
0.1064734945,1.079951620226768,6973237.722412806,0.33393052759486025,439.3876228028216,26762.277587193465
0.10827813,1.1183767461554899,6972798.52936913,0.33010373984633706,439.19304367590473,27201.470630869368
0.1100827655,1.1600195020898838,6972359.528268076,0.3275133001323097,439.0011010546239,27640.47173192399
0.111887401,1.2054148598719456,6971920.717208786,0.3248065369072059,438.8110592896673,28079.282791213656
0.1136920365,1.2550026831490748,6971482.09423799,0.32197971261896685,438.6229707959798,28517.905762009636
0.115496672,1.309393751109698,6971043.657348,0.31902441340827864,438.43688998901797,28956.342651998653
0.1173013075,1.3693945338511277,6970605.404472026,0.3159282177592512,438.25287597431316,29394.595527972968
0.11910594299999999,1.4358019182236956,6970167.333477203,0.3126854144682419,438.0709948233807,29832.66652279635
0.12091057849999999,1.509813539554372,6969729.442161522,0.3092804694141966,437.89131568068524,30270.557838477034
0.12271521399999999,1.5927335393697866,6969291.728245141,0.3057034273042275,437.71391638085703,30708.27175485789
0.12451984949999999,1.686233381753618,6968854.189364933,0.30194172695794624,437.5388802074036,31145.810635065296
0.126324485,1.7926648755766386,6968416.823067575,0.29797392041297677,437.3662973588132,31583.17693242411
0.1281291205,1.8996930981089752,6967979.626797595,0.2942379174443428,437.1962699796784,32020.37320240379
0.12993375599999998,1.943958706786786,6967542.59814665,0.292527829027676,437.02865094523526,32457.401853349023
0.1317383915,1.93885286705019,6967105.735870516,0.29227513506340785,436.86227613373455,32894.264129482755
0.13354302699999998,1.9152533011105939,6966669.039559205,0.29256176715872706,436.6963113107143,33330.96044079347
0.1353476625,1.8744932660848013,6966232.509112165,0.2933704842779791,436.53044703946296,33767.49088783293
0.137152298,1.8185788347697673,6965796.144726601,0.29467866882108157,436.36438556386383,34203.855273396795
0.1389569335,1.7498406559345154,6965359.946882894,0.29646333512189016,436.1978437071215,34640.05311710392
0.140761569,1.670689971271826,6964923.916329962,0.29870341628950364,436.03055293193427,35076.083670035856
0.1425662045,1.5836517955478986,6964488.054071841,0.301373338413353,435.8622581217814,35511.945928157635
0.14437084,1.4915155109610339,6964052.361351854,0.3044306435948494,435.6927199868928,35947.63864814453
0.14617547549999999,1.3963698799626239,6963616.839627463,0.3078471570791125,435.52172439077447,36383.160372535305
0.147980111,1.3086673500321002,6963181.490553314,0.311198953862364,435.3490741499104,36818.50944668522
0.14978474649999998,1.2315373584120999,6962746.315743247,0.3142930257698044,435.174810066906,37253.68425675212
0.151589382,1.163179804721463,6962311.316662984,0.3171498952525115,434.99908026272243,37688.683337014845
0.15339401749999998,1.1021811825441714,6961876.494642598,0.31978791514053917,434.82202038652764,38123.50535740137
0.155198653,1.0474160960991135,6961441.850887681,0.32222355098960903,434.6437549164773,38558.14911231785
0.1570032885,0.9979774220962438,6961007.386489388,0.3244716203020319,434.46439829382086,38992.61351061167
0.158807924,0.9531258459040689,6960573.102433472,0.3265454961130672,434.2840559154979,39426.89756652717
0.1606125595,0.9122527787018029,6960138.9996084655,0.3284572809843514,434.10282500605786,39861.00039153323
0.162417195,0.8748526914536288,6959705.078813079,0.33021795630655604,433.92079538622943,40294.921186919455
0.1642218305,0.8405021891993433,6959271.340762926,0.3318375109087526,433.73805015262235,40728.659237072075
0.16602646599999998,0.8088439846297989,6958837.7860966455,0.3333250522499375,433.55466628072213,41162.2139033528
0.1678311015,0.7795744830160212,6958404.415381484,0.33468890288924674,433.37071516142936,41595.58461851423
0.16963573699999998,0.7527676401036595,6957971.229118404,0.3359128667392868,433.1862630798239,42028.77088159405
0.1714403725,0.7288060934001556,6957538.227733676,0.3369584314142435,433.0013847278734,42461.772266321925
0.17324500799999998,0.7074990746613525,6957105.411558274,0.3378284322792231,432.81617540216,42894.58844172408
0.1750496435,0.6885782877919703,6956672.780830046,0.33853359625651147,432.6307282278956,43327.219169951975
0.176854279,0.6716260907250068,6956240.335700174,0.33909817583690843,432.44512987201574,43759.66429982399
0.1786589145,0.6564011550743962,6955808.076246965,0.3395352398930319,432.25945320945914,44191.92375303345
0.18046355,0.6427032278152456,6955376.002483434,0.3398560863586094,432.07376353041,44623.99751656386
0.18226818549999999,0.6303641481094635,6954944.114363867,0.3400705860145307,431.8881195671172,45055.88563613098
0.184072821,0.6192421217089941,6954512.411789543,0.3401873693034941,431.7025743243185,45487.5882104553
0.18587745649999998,0.6092166955846491,6954080.894613743,0.3402140249662093,431.51717580056885,45919.10538625587
0.187682092,0.6001853889083493,6953649.562646148,0.3401572178426244,431.3319675951775,46350.43735385105
0.18948672749999998,0.5920604288685826,6953218.415656702,0.3400228344631262,431.14698944577776,46781.584343296825
0.191291363,0.5847665046691565,6952787.453379019,0.3398160752801521,430.96227768220024,47212.546620979025
