axial_position_m,coolant_side_htc_with_fins_W_per_m2K,coolant_side_htc_without_fins_W_per_m2K,fin_coefficient_eta,coolant_side_wall_temp_K,gas_side_wall_temp_K,enhancement_factor
0.0,854.2533568388105,1359.7697498976486,0.6282338292222718,309.03806585151113,441.77232793491504,0.6282338292222718
0.0018046355,909.3166596303366,1404.9439148537479,0.6472263056315631,304.9025365594786,439.80195825530154,0.6472263056315631
0.003609271,960.4423114335358,1446.0676581775044,0.6641752244455783,302.540346231481,439.17533343025474,0.6641752244455783
0.005413906499999999,1008.3380059643714,1484.1668322498294,0.6793966716233948,301.480099330717,439.5382933058771,0.6793966716233948
0.007218542,1053.5326424523619,1519.944793672816,0.6931387553271529,301.3929073333932,440.64134704926994,0.6931387553271529
0.0090231775,1096.4974894865754,1554.000549820729,0.7055965904343267,302.0431600090553,442.31359656149874,0.7055965904343267
0.010827812999999999,1137.6708740408876,1586.8460282060787,0.7169384135693484,303.24422360135316,444.41753509043895,0.7169384135693484
0.012632448499999999,1177.5199955070327,1619.0017947496635,0.7273123472288093,304.841425903156,446.84062604131316,0.7273123472288093
0.014437084,1216.6023905080663,1651.0831193174392,0.7368510865830982,306.70099726264584,449.4912138644366,0.7368510865830982
0.016241719499999998,1255.562929910791,1683.762376213397,0.7456889093426703,308.69004821556774,452.26995707083057,0.7456889093426703
0.018046355,1295.2603217211274,1717.9503983789532,0.7539567632123294,310.67855546392883,455.08690565912417,0.7539567632123294
0.0198509905,1336.8327006200159,1754.8400304748448,0.7617974729344875,312.5235996400975,457.84094979785624,0.7617974729344875
0.021655625999999997,1381.8555335966803,1796.0705117688246,0.7693771066013366,314.0583774703006,460.41176678247666,0.7693771066013366
0.0234602615,1432.6597978139953,1844.0837548447494,0.7768951893047877,315.083712413521,462.66426456595445,0.7768951893047877
0.025264896999999998,1492.7745982736221,1902.5340561704506,0.7846243768578733,315.335646764502,464.4101040662354,0.7846243768578733
0.0270695325,1568.2850806226413,1977.7205369189858,0.7929760809713853,314.43651970147704,465.38901749057936,0.7929760809713853
0.028874168,1667.5905095781009,2078.271451957166,0.8023930213773011,312.01011423931243,465.3497977690284,0.8023930213773011
0.030678803499999997,1779.0360805944877,2191.9376513623624,0.8116271370623874,309.16185136934854,465.0846448331821,0.8116271370623874
0.032483438999999996,1922.8774095314602,2339.5713374805605,0.821893044561817,304.89526379686055,463.91405331896783,0.821893044561817
0.0342880745,2096.553606402001,2518.246355026372,0.8325450773381722,299.8585744629121,462.3093107103915,0.8325450773381722
0.03609271,2284.751211570233,2712.0123572807684,0.8424560476048369,295.0707256199022,460.98315938582704,0.8424560476048369
0.0378973455,2450.5414160247324,2883.029921870191,0.8499882007589751,291.8840681048649,460.8527095787718,0.8499882007589751
0.039701981,2542.990133098646,2979.3796524270297,0.8535300732912984,291.587751500822,462.75739826121827,0.8535300732912984
0.041506616499999996,2532.4602624358504,2970.857639024181,0.8524340679170583,294.80654288293107,467.0979751826973,0.8524340679170583
0.043311251999999995,2420.854315659427,2859.0533617035385,0.8467328200607578,301.8154281889331,474.0588531443319,0.8467328200607578
0.0451158875,2246.7723295116016,2682.711899585001,0.8375004151057605,312.23321910504075,483.40963487178607,0.8375004151057605
0.046920523,2057.895083420704,2490.0643648268747,0.82644252594,325.1389327518586,494.57663522149625,0.82644252594
0.0487251585,1883.1917409238747,2310.6067702982327,0.8150204375454198,339.6074830216242,506.95726544586086,0.8150204375454198
0.050529793999999996,1734.7579403538527,2156.9178239240655,0.8042763248151104,354.8303319924514,520.0170944966353,0.8042763248151104
0.052334429499999995,1614.883062242504,2031.667540374586,0.7948559644481803,370.148912089924,533.3012582656918,0.7948559644481803
0.054139065,1521.2027345165593,1932.7493405642388,0.7870667461060759,385.0882870378883,546.4620232777181,0.7870667461060759
0.0559437005,1449.8505422757696,1856.4848086262093,0.7809654760108986,399.3590095835412,559.2847499040761,0.7809654760108986
0.057748336,1396.842872191904,1798.975563410253,0.7764657289418425,412.80985368552984,571.6395776480217,0.7764657289418425
0.059552971499999996,1358.7371880920684,1756.8316338509273,0.7734020505503725,425.39548973812475,583.4803448698526,0.7734020505503725
0.061357606999999995,1332.733958260263,1727.2828632568248,0.7715782901634117,437.1392549020294,594.8166835855866,0.7715782901634117
0.0631622425,1316.6060304467023,1708.091933347127,0.7708051333435664,448.092753991071,605.6727934978616,0.7708051333435664
0.06496687799999999,1308.6582302505867,1697.572913597721,0.7708995706564998,458.3347963488378,616.1075240242346,0.7708995706564998
0.06677151349999999,1307.551574071547,1694.371471719231,0.7717030154814937,467.94405971717055,626.1739372107205,0.7717030154814937
0.068576149,1312.2577198357585,1697.4461099170437,0.7730776913441394,476.9983203420118,635.9277732250238,0.7730776913441394
0.0703807845,1322.0241808626988,1706.0538569268035,0.7749017860691246,485.57621648237955,645.4363064351304,0.7749017860691246
0.07218542,1336.214880534545,1719.5339621887076,0.777079668047815,493.7386955061447,654.7402112166853,0.777079668047815
0.0739900555,1354.3889161534528,1737.4524793856217,0.7795257321986593,501.547703862178,663.8944458380007,0.7795257321986593
0.075794691,1376.1942047531395,1759.4550716464594,0.7821706998549995,509.05441688309486,672.9421960628721,0.7821706998549995
0.0775993265,1401.3434904201033,1785.2438804154644,0.7849591340394236,516.300170428841,681.9156119734973,0.7849591340394236
0.079403962,1429.6859452787648,1814.693126128456,0.7878389600388899,523.3297853651072,690.8645964990809,0.7878389600388899
0.0812085975,1461.040766337876,1847.6068619931732,0.7907747023421017,530.1705378920072,699.8084033752087,0.7907747023421017
