axial_position_m,coolant_velocity_m_per_s,coolant_density_kg_per_m3,flow_area_m2,velocity_gradient_m_per_s2,acceleration_m_per_s2,speeds_of_sound,mach_number
0.0,0.866846581296427,430.7431321241441,0.0041779572893808625,7.424511492955344,87.30686585703577,275.87036418646403,0.003142224369959925
0.0018046355,0.8802451183067722,426.6544659255319,0.004153791346520152,7.582068562474689,135.2897945608488,279.54420900668117,0.003148858355658994
0.003609271,0.8942123214789786,422.49155375195284,0.004129199988030979,7.912809025059772,189.48701734793167,283.1870310135192,0.003157673987677386
0.005413906499999999,0.9088045904494587,418.25063852353907,0.0041040956480003525,8.265978559065076,202.24060922184617,286.79879113013806,0.003168788079155741
0.007218542,0.9240464781788339,413.92768765611805,0.004078554827478345,8.642750190946515,213.22566579130444,290.3792863391876,0.003182205211081996
0.0090231775,0.9399986180738864,409.5183725901032,0.0040525090422424736,9.035567771061324,218.66601445411425,293.9129278483655,0.003198221408480702
0.010827812999999999,0.9566582909034602,405.03761124264366,0.0040259873465178335,9.43197509560133,224.96132540980489,297.3907911960529,0.003216838985013459
0.012632448499999999,0.9740411722591624,400.49329248549066,0.003999005825675036,9.847514158984495,235.69025693429194,300.8078639517653,0.003238084136042901
0.014437084,0.9922006381795724,395.8889126544137,0.003971474307540185,10.282645104936819,247.1449550603179,304.16137400032073,0.0032620862574697803
0.016241719499999998,1.0111540250397029,391.22521700170483,0.003943487270533911,10.739527278080004,262.2255454126516,307.4498001596406,0.003288842681031733
0.018046355,1.0309625025380555,386.5011876629646,0.003914992152508471,11.229088161453888,279.4176185348865,310.67227993939196,0.0033184888678809152
0.0198509905,1.0516828472972817,381.71464490915395,0.0038859837945343146,11.748021185547032,298.80479407129815,313.8282621901265,0.003351141289690923
0.021655625999999997,1.073364294710436,376.86259933505573,0.0038565095809313206,12.307555639356394,321.8222427817914,316.9173045535733,0.0033868907733594243
0.0234602615,1.0961041509472973,371.9414507510063,0.003826468964519097,12.909564873574311,345.0486131959128,319.9389479278569,0.0034259791064714575
0.025264896999999998,1.1199584128312465,366.9471058127219,0.0037959390916279664,13.55292959255462,371.8809858959362,322.8926488399653,0.0034685162912653656
0.0270695325,1.1450203466907465,361.87502488164455,0.003764894261546423,14.251784131419925,402.1636613490182,325.7777340629283,0.003514728684525661
0.028874168,1.1713969639950406,356.72024270058137,0.003733298789068271,15.00444723271545,435.0362162514689,328.59337157529814,0.003564883120981068
0.030678803499999997,1.1991754629588167,351.477366516353,0.0037012165976453406,15.821947730686077,473.3541204440844,331.33855469221055,0.0036191848065274613
0.032483438999999996,1.2285026611029215,346.1405513894172,0.0036685632876476497,16.712910532364788,514.2793952466427,334.0120839998858,0.003678018610558238
0.0342880745,1.2594968862688753,340.7034780597651,0.0036353893710174925,17.678121437847324,561.6170027584076,336.6125583941854,0.0037416812143828554
0.03609271,1.2923077921430222,335.15931116949093,0.0036016984271589085,18.73993849352763,616.1166546370841,339.1383643907012,0.003810562082720405
0.0378973455,1.3271344028153482,329.50065838529684,0.0035674131123541817,19.901853412045966,675.3801774536059,341.58766375139805,0.0038851941789713315
0.039701981,1.3641389745093706,323.7195354673297,0.003532621213890202,21.17756858198578,744.9923177609253,343.95839004198496,0.003965999998845378
0.041506616499999996,1.4035699869488205,317.80732018978716,0.0034972495995338115,22.590732579763255,822.8430897159014,346.2482409953553,0.004053652324453681
0.043311251999999995,1.4456750504782654,311.75473742423037,0.0034613128175117647,24.14743228324778,912.8747279110239,348.4546811801479,0.004148817991430182
0.0451158875,1.4907246140132104,305.55186284876663,0.0034248554017017683,25.885544861845403,1018.3996845874235,350.5749542806936,0.004252227935312336
0.046920523,1.5391029968673233,299.18817472760173,0.0033877588641113275,27.823112731238325,1135.3036185763895,352.60610309125366,0.004364935783510835
0.0487251585,1.5911457679237995,292.6527047424392,0.0033501333024805943,29.98316328856822,1272.9066303697682,354.54501848004674,0.004487852557469643
0.050529793999999996,1.6473203586130172,285.93428666047913,0.003311923505445466,32.417377717939644,1431.636468592831,356.3885088795215,0.004622260026823424
0.052334429499999995,1.708148869217205,279.02201728512057,0.0032731085327937174,35.150327277202734,1613.0071891048865,358.1334135610979,0.004769588104701639
0.054139065,1.7741874154951338,271.9060011943178,0.0032337490265810405,38.239157788367436,1822.5341312956334,359.7767815125597,0.004931356070383874
0.0559437005,1.8461643524871842,264.5785208079398,0.0031937407035563387,41.728346863798265,2053.6751694418344,361.31613910350126,0.0051095540793386456
0.057748336,1.9247963277085816,257.0358508710388,0.003153160771177392,45.65142802085393,2311.459054829449,362.7498922007408,0.005306125154252081
0.059552971499999996,2.0109327277514395,249.2808119618748,0.0031119900911855355,50.0710289980816,2588.341537981383,364.07786211304733,0.005523358976237447
0.061357606999999995,2.1055162406115167,241.32600955112974,0.0030701660931456327,54.993454071985525,2869.410993866646,365.3019026231666,0.005763770255485085
0.0631622425,2.2094190067232886,233.1970927093134,0.0030277734811559698,60.42751088532566,3149.1542741503326,366.4264436807345,0.006029638539538222
0.06496687799999999,2.3236155032521064,224.93466911768257,0.0029847223292221027,66.35960526820236,3406.667114380849,367.4587309577227,0.006323473379434943
0.06677151349999999,2.4489288055892584,216.59362069571466,0.0029410525026268243,72.72309570791413,3637.7898695628755,368.40865805454297,0.00664731610413644
0.068576149,2.586092863620906,208.23996525047082,0.0028967859132319313,79.48937474850948,3832.9701230919745,369.2883564283466,0.0070029092946034665
0.0703807845,2.735827500677187,199.94693613584022,0.0028518135876595316,86.55732361705645,3977.370003894892,370.1118025200772,0.00739189477895339
