axial_position_m,T_gas_K,mach_number,dT_dx_K_per_m
0.0775993265,3396.603396603397,0.1,0.0
0.079403962,3396.603396603397,0.1,0.0
0.0812085975,3396.603396603397,0.1,0.0
0.08301323299999999,3396.603396603397,0.1,0.0
0.08481786849999999,3396.603396603397,0.1,0.0
0.08662250399999999,3396.603396603397,0.1,-1.1641532182693481e-10
0.0884271395,3396.603396603397,0.1,1.1641532182693481e-10
0.090231775,3396.603396603397,0.1,0.0
0.0920364105,3396.603396603397,0.1,0.0
0.093841046,3396.603396603397,0.1,0.0
0.0956456815,3396.603396603397,0.1,0.0
0.097450317,3396.603396603397,0.1,0.0
0.0992549525,3396.603396603397,0.1,0.0
0.10105958799999999,3396.603396603397,0.1,0.0
0.10286422349999999,3396.603396603397,0.1,0.0
0.10466885899999999,3396.603396603397,0.1,-1.1641532182693481e-10
0.1064734945,3396.603396603397,0.1,-22034.983206217876
0.10827813,3317.0731707317077,0.5,-24326.859576690127
0.1100827655,3308.801167812177,0.525,-4683.3028186718
0.111887401,3300.1698616840577,0.5499999999999999,-4880.757955146721
0.1136920365,3291.1851896666467,0.575,-5074.869642865728
0.115496672,3281.8532818532817,0.5999999999999999,-5265.53382631205
0.1173013075,3272.1804511278197,0.6249999999999999,-5452.652027451433
0.11910594299999999,3262.1731830175104,0.6499999999999999,-5636.131428439869
0.12091057849999999,3251.838125410963,0.6749999999999998,-5815.884938488831
0.12271521399999999,3241.1820781696856,0.6999999999999998,-5991.831245035632
0.12451984949999999,3230.211982661362,0.7249999999999999,-6163.894849425764
0.126324485,3218.934911242604,0.7499999999999998,-6332.0060873810435
0.1281291205,3207.358056718354,0.7749999999999999,-6496.101134576253
0.12993375599999998,3195.488721804511,0.7999999999999998,-6656.121997703682
0.1317383915,3183.33430861958,0.825,-6812.016491461545
0.13354302699999998,3170.902308230357,0.8499999999999996,-6963.738201929955
0.1353476625,3158.200290275762,0.8749999999999999,-7111.246436857968
0.137152298,3145.235892691952,0.9000000000000001,-7254.50616341515
0.1389569335,3132.0168115608267,0.9249999999999999,-7393.487933988334
0.140761569,3118.550791102958,0.9500000000000001,-7528.167800644529
0.1425662045,3104.8456138348265,0.9749999999999999,-7658.5272188948
0.14437084,3090.9090909090905,1.0,-7784.552941420465
0.14617547549999999,3076.7490526553925,1.025,-7906.236902439152
0.147980111,3062.373339337987,1.0499999999999998,-8023.57609339233
0.14978474649999998,3047.789792145218,1.0749999999999997,-8136.572430656059
0.151589382,3033.006244424621,1.1,-8245.232615969726
0.15339401749999998,3018.0305131761443,1.1249999999999996,-8349.567990287207
0.155198653,3002.8703908147495,1.15,-8449.594381739851
0.1570032885,2987.5336372123675,1.175,-8545.331948412
0.158807924,2972.0279720279723,1.1999999999999997,-8636.805016600294
0.1606125595,2956.3610673332973,1.225,-8724.041915232083
0.162417195,2940.5405405405404,1.2499999999999998,-8807.074807093479
0.1642218305,2924.573947637224,1.275,-8885.939517506398
0.16602646599999998,2908.4687767322503,1.2999999999999998,-8960.675361068686
0.1678311015,2892.2324419161046,1.325,-9031.324967052788
0.16963573699999998,2875.872277437091,1.3499999999999999,-9097.934104040149
0.1714403725,2859.3955321944813,1.375,-9160.551504333038
0.17324500799999998,2842.809364548495,1.3999999999999997,-9219.228688668692
0.1750496435,2826.120837446101,1.4249999999999998,-9274.019791731494
0.176854279,2809.3369138607723,1.45,-9324.981388927903
0.1786589145,2792.464452543504,1.4749999999999999,-9372.172324865474
0.18046355,2775.5102040816328,1.5,-9415.653543945285
0.18226818549999999,2758.480807261295,1.525,-9455.487923447276
0.184072821,2741.382785728684,1.5499999999999998,-9491.740109465434
0.18587745649999998,2724.2225449446646,1.5749999999999997,-9524.476356009953
0.187682092,2707.006369426752,1.5999999999999999,-9553.764367575524
0.18948672749999998,2689.740420271941,1.6249999999999996,-9579.673145442037
0.191291363,2672.430732953429,1.65,-9602.272837943048
0.1930959985,2655.083215383865,1.675,-9621.634594918345
0.194900634,2637.7036462373935,1.7,-9637.83042653068
0.1967052695,2620.29767352247,1.725,-9650.93306661211
0.198509905,2602.8708133971295,1.75,-9661.015840671724
0.2003145405,2585.4284492181932,1.775,-9668.152538675931
0.20211917599999998,2567.97583081571,1.7999999999999998,-9672.417292693048
0.2039238115,2550.518073983778,1.825,-9673.88445946714
0.20572844699999998,2533.060160178805,1.8499999999999996,-9672.628507971065
0.2075330825,2515.606936416185,1.875,-9668.723911961424
0.20933771799999998,2498.1631153563562,1.8999999999999997,-9662.245047552045
0.2111423535,2480.733275571162,1.9249999999999998,-9653.266095793457
0.212946989,2463.3218619815257,1.95,-9641.860950235627
0.2147516245,2445.9331864574438,1.9749999999999996,-9628.103129439987
0.21655626,2428.571428571429,2.0,-7212.335276359227
0.21836089549999999,2419.9019139022034,2.0124999999999997,-4801.743087404524
0.220165531,2411.240636496609,2.025,-4797.0440256178845
0.22197016649999998,2402.5880820148177,2.0375,-4792.078083294677
0.223774802,2393.944728040838,2.05,-4786.84972481709
0.22557943749999998,2385.3110441216772,2.0625,-4781.363392370753
0.227384073,2376.6874918082926,2.0749999999999997,-4775.623504968127
0.22918870849999998,2368.0745246982774,2.0875,-4769.634457504144
0.230993344,2359.4725884802224,2.1,-4763.400619847933
0.2327979795,2350.8821209796783,2.1125,-4756.926335968776
0.234602615,2342.303552206674,2.125,-4750.215923094773
0.2364072505,2333.7373044047145,2.1375,-4743.273670904688
0.23821188599999998,2325.1837921012143,2.15,-4736.1038407546
0.2400165215,2316.6434221592904,2.1625,-4728.710664933315
0.24182115699999998,2308.11659383088,2.175,-4721.098345952341
0.2436257925,2299.6036988110964,2.1875,-4713.271055866615
0.24543042799999998,2291.105121293801,2.1999999999999997,-4705.2329356243135
0.2472350635,2282.6212380283023,2.2125,-4696.988094449625
0.24903969899999998,2274.1524183771585,2.2249999999999996,-4688.540609252173
0.2508443345,2265.6990243750065,2.2375,-4679.894524067757
0.25264897,2257.261410788382,2.25,-4671.053849528194
0.2544536055,2248.839925176466,2.2625,-4662.022562357015
0.256258241,2240.4349079527206,2.275,-4652.804604894598
0.2580628765,2232.0466924473535,2.2874999999999996,-4643.40388464916
0.25986751199999997,2223.675604970569,2.3,-4633.824273875332
0.2616721475,2215.321964876559,2.3125,-4624.069609178579
0.263476783,2206.9860846281795,2.325,-4614.143691143836
0.2652814185,2198.6682698622803,2.3375,-4604.050283990917
0.26708605399999996,2190.3688194556294,2.3499999999999996,-4593.793115252163
0.2688906895,2182.0880255914008,2.3625,-4583.375875476049
0.270695325,2173.826173826174,2.375,-4572.8022179516265
0.27249996049999997,2165.583543157413,2.3874999999999997,-4562.0757584573
0.274304596,2157.360406091371,2.4,-4551.200075034052
0.2761092315,2149.1570287113946,2.4125,-4540.178707773681
0.277913867,2140.973670746586,2.425,-4529.015158634516
0.27971850249999997,2132.8105856407747,2.4375,-4517.712891275762
0.281523138,2124.668020621778,2.45,-4506.27533091011
0.2833277735,2116.546216770905,2.4625,-4494.7058641779
0.285132409,2108.445409092671,2.4749999999999996,-4483.007839040016
0.28693704449999996,2100.3658265846857,2.4875,-4471.184564688709
0.28874168,2092.3076923076924,2.5,-4459.239311476238
0.2905463155,2084.2712234557143,2.5124999999999997,-4447.175310862134
0.29235095099999997,2076.2566314262817,2.525,-4434.995755375945
0.2941555865,2068.264121890713,2.5375,-4422.703798597329
0.295960222,2060.2938948644146,2.55,-4410.302555152448
0.2977648575,2052.346144777175,2.5625,-4397.795100725023
0.29956949299999996,2044.4210605434255,2.5749999999999997,-4385.1844720832305
0.3013741285,2036.5188256324348,2.5875,-4372.473667120212
0.303178764,2028.6396181384248,2.6,-4359.665644909022
0.3049833995,2020.7836108505683,2.6125,-4346.763325772714
0.30678803499999996,2012.95097132285,2.6249999999999996,-4333.769591365242
0.3085926705,2005.1418619437716,2.6375,-4320.687284766114
0.310397306,1997.356440005875,2.65,-4307.5192105874885
0.31220194149999997,1989.5948577750555,2.6624999999999996,-4294.268135093967
0.314006577,1981.8572625596562,2.675,-4280.936786331702
0.3158112125,1974.1437967793152,2.6875,-4267.527854270418
0.317615848,1966.4545980335458,2.6999999999999997,-4254.043990955572
0.31942048349999996,1958.7897991700354,2.7124999999999995,-4240.4878106699325
0.321225119,1951.1495283526415,2.725,-4226.861890105531
0.3230297545,1943.533909129072,2.7375,-4213.168768546544
0.32483439,1935.9430604982208,2.75,-4199.410948058241
0.32663902549999996,1928.3770969771629,2.7624999999999997,-4185.590893686749
0.328443661,1920.8361286677732,2.775,-4171.711033666506
0.3302482965,1913.32026132297,2.7874999999999996,-4157.773759636446
0.33205293199999997,1905.8295964125562,2.8,-4143.781426861766
0.3338575675,1898.364231188659,2.8125,-4129.736354465247
0.335662203,1890.9242587507388,2.825,-4115.640825664625
0.3374668385,1883.5097681101718,2.8375,-4101.497088015429
0.33927147399999996,1876.1208442543802,2.8499999999999996,-4087.307353662676
0.3410761095,1868.7575682105103,2.8625,-4073.073799595528
0.342880745,1861.42001710864,2.875,-4058.7985679100384
0.34468538049999997,1854.108264244511,2.8874999999999997,-4044.4837660759804
0.34649001599999996,1846.8223791417713,2.8999999999999995,-4030.131467209023
0.3482946515,1839.562427613726,2.9125,-4015.743710347393
0.350099287,1832.328471824582,2.925,-4001.322500734357
0.35190392249999997,1825.1205703501782,2.9375,-3986.8698101025657
0.353708558,1817.9387782382034,2.95,-3972.387576964509
0.3555131935,1810.7831470678796,2.9625,-3957.8777069068747
0.357317829,1803.653725009118,2.9749999999999996,-3943.342072885076
0.35912246449999996,1796.5505568811357,2.9875,-3936.0680469726058
