axial_position_m,coolant_side_htc_with_fins_W_per_m2K,coolant_side_htc_without_fins_W_per_m2K,fin_coefficient_eta,coolant_side_wall_temp_K,gas_side_wall_temp_K,enhancement_factor
0.0,2378.4138018494696,2378.5054568729265,0.9999614652877116,110.00942018117239,314.1586890999306,0.9999614652877116
0.0018046355,2430.159063096851,2430.247093233509,0.9999637772896002,113.19380304547782,317.23229337496304,0.9999637772896002
0.003609271,2479.0186250150714,2479.1033335694897,0.9999658309707098,116.35827296066664,320.3372275385455,0.9999658309707098
0.005413906499999999,2525.3421237300868,2525.4237780300214,0.9999676670899178,119.50195431280972,323.4783594333347,0.9999676670899178
0.007218542,2569.391577675719,2569.4704141098346,0.9999693180222342,122.62389083132082,326.65107325667833,0.9999693180222342
0.0090231775,2611.492168580479,2611.5683973693795,0.9999708111076174,125.72304621935747,329.85926340904103,0.9999708111076174
0.010827812999999999,2651.913910649582,2651.9877192438275,0.9999721685761551,128.79828166469804,333.10108368053136,0.9999721685761551
0.012632448499999999,2690.9269476739423,2690.9985038167474,0.999973409073731,131.84835823474836,336.37541782584043,0.999973409073731
0.014437084,2728.8549525148956,2728.9244070179634,0.9999745487625493,134.8719304798174,339.6875886985821,0.9999745487625493
0.016241719499999998,2765.9193223422203,2765.9868107966404,0.9999756005870467,137.86753255319042,343.03174558771747,0.9999756005870467
0.018046355,2802.4202378318414,2802.485882739799,0.9999765761860347,140.83359063637394,346.4109607952877,0.9999765761860347
0.0198509905,2838.633122334115,2838.697034532631,0.9999774853752484,143.7684049316774,349.8254510688564,0.9999774853752484
0.021655625999999997,2874.8048229762217,2874.8671028323993,0.9999783364399293,146.67014903559394,353.2721294773096,0.9999783364399293
0.0234602615,2911.274731854822,2911.3354706830028,0.9999791371249407,149.53686882803288,356.75723404722373,0.9999791371249407
0.025264896999999998,2948.2843031334687,2948.343583785561,0.9999798935739992,152.3664628239757,360.275808764232,0.9999798935739992
0.0270695325,2986.147240308549,2986.205138192894,0.9999806115515627,155.15669107878955,363.82940590892576,0.9999806115515627
0.028874168,3025.20003242014,3025.25661620673,0.9999812962026801,157.9051578333098,367.42031350276346,0.9999812962026801
0.030678803499999997,3065.7353602240623,3065.7906922364773,0.9999819517971155,160.60930210323727,371.04430324221477,0.9999819517971155
0.032483438999999996,3108.1694941818323,3108.223631148163,0.9999825826669008,163.2663970530761,374.7069670729892,0.9999825826669008
0.0342880745,3152.8654201203153,3152.918413307728,0.9999831923378706,165.87352697192114,378.40497885563224,0.9999831923378706
0.03609271,3200.2622856699877,3200.3141812565973,0.9999837842212763,168.42758920765948,382.1381164531261,0.9999837842212763
0.0378973455,3250.9178147747753,3250.968654174414,0.9999843617687382,170.9252800884378,385.9118390571143,0.9999843617687382
0.039701981,3305.3499500831335,3305.399769754537,0.9999849277924385,173.36307989098975,389.7202092970497,0.9999849277924385
0.041506616499999996,3364.2954429193665,3364.344274607523,0.9999854855258051,175.73726178901632,393.5685902423468,0.9999854855258051
0.043311251999999995,3428.5614654901315,3428.6093359281385,0.9999860379432834,178.04387824651096,397.4562981784614,0.9999860379432834
0.0451158875,3499.107669826532,3499.154600376234,0.9999865880319501,180.2787775726248,401.38045620144777,0.9999865880319501
0.046920523,3577.2706011984687,3577.316607549099,0.999987139424413,182.43762762926127,405.3503853473238,0.999987139424413
0.0487251585,3664.5515323834666,3664.5966232904407,0.9999876955333399,184.5159423205727,409.358623139148,0.9999876955333399
0.050529793999999996,3763.147495818222,3763.1916716373944,0.9999882610764939,186.50916355272193,413.41025970462823,0.9999882610764939
0.052334429499999995,3876.3403077109874,3876.38355630153,0.999988843056959,188.41274463025667,417.5082438981439,0.999988843056959
0.054139065,4011.9555440754225,4011.9978197274336,0.9999894626931741,190.22229364289396,421.6494598911499,0.9999894626931741
0.0559437005,4145.300241869599,4145.341637042564,0.999990014050327,191.93385411847783,425.84456209376043,0.999990014050327
0.057748336,4294.489118290839,4294.529632017135,0.9999905662017107,193.5440757696171,430.0903334281285,0.9999905662017107
0.059552971499999996,4464.000255996603,4464.039874503936,0.9999911249656261,195.0507523976789,434.39230376569543,0.9999911249656261
0.061357606999999995,4654.275949079153,4654.314666670954,0.9999916813549204,196.45331932701322,438.7611991893695,0.9999916813549204
0.0631622425,4865.0646145913925,4865.1024345364185,0.9999922262798091,197.7533888188719,443.1966757142981,0.9999922262798091
0.06496687799999999,5094.721338500595,5094.758277282916,0.999992749649677,198.95516865049427,447.7154498050222,0.999992749649677
0.06677151349999999,5339.216585267705,5339.252676638348,0.9999932403703611,200.06556445550171,452.32472417420877,0.9999932403703611
0.068576149,5591.78238228617,5591.817680972205,0.9999936874397469,201.09397579395943,457.03481451306374,0.9999936874397469
0.0703807845,5842.398829185173,5842.4334148870375,0.9999940802574186,202.05195634303584,461.8701105929835,0.9999940802574186
0.07218542,6076.936374686256,6076.970355283661,0.9999944082996266,202.95294789090156,466.8358157841541,0.9999944082996266
0.0739900555,6279.713355618843,6279.746865450282,0.999994663824489,203.8119314143856,471.95544709489695,0.999994663824489
0.075794691,6437.477971552741,6437.511160991687,0.9999948443679373,204.64459627840148,477.2467369050904,0.9999948443679373
0.0775993265,6542.163055305084,6542.19607826585,0.9999949523125918,205.46634030868182,482.72123172914365,0.9999949523125918
0.079403962,6590.306987785684,6590.33999573396,0.9999949914650387,206.29193391883132,488.4109254685262,0.9999949914650387
0.0812085975,6581.444013474771,6581.4771523374775,0.9999949648290286,207.13591021041535,494.322311048436,0.9999949648290286
