axial_position_m,gas_temperature_K,gas_side_wall_temp_K,coolant_side_wall_temp_K,coolant_temperature_K,dT_wg_dx_K_per_m,local_mach_number
0.0,3396.603396603397,314.1586890999306,110.00942018117239,113.18469172195583,1703.171790110766,0.1
0.0018046355,3396.603396603397,317.23229337496304,113.19380304547782,116.34943792462833,1711.8521825085627,0.1
0.003609271,3396.603396603397,320.3372275385455,116.35827296066664,119.49336815814763,1730.561672529322,0.1
0.005413906499999999,3396.603396603397,323.4783594333347,119.50195431280972,122.6155302247699,1749.3409938275145,0.1
0.007218542,3396.603396603397,326.65107325667833,122.62389083132082,125.7148914393417,1767.9204403621552,0.1
0.0090231775,3396.603396603397,329.85926340904103,125.72304621935747,128.79031593447633,1787.0673673029814,0.1
0.010827812999999999,3396.603396603397,333.10108368053136,128.79828166469804,131.84056731696924,1805.3935037849442,0.1
0.012632448499999999,3396.603396603397,336.37541782584043,131.84835823474836,134.86430247062137,1824.8851410854695,0.1
0.014437084,3396.603396603397,339.6875886985821,134.8719304798174,137.86005736052,1844.2305279589782,0.1
0.016241719499999998,3396.603396603397,343.03174558771747,137.86753255319042,140.826259941695,1862.806116998574,0.1
0.018046355,3396.603396603397,346.4109607952877,140.83359063637394,143.76121193800606,1882.292984134183,0.1
0.0198509905,3396.603396603397,349.8254510688564,143.7684049316774,146.6630882455512,1900.9846259873302,0.1
0.021655625999999997,3396.603396603397,353.2721294773096,146.67014903559394,149.5299360963981,1920.5493237740593,0.1
0.0234602615,3396.603396603397,356.75723404722373,149.53686882803288,152.35965502982617,1940.4692213254311,0.1
0.025264896999999998,3396.603396603397,360.275808764232,152.3664628239757,155.1500061635417,1959.446065895856,0.1
0.0270695325,3396.603396603397,363.82940590892576,155.15669107878955,157.89859473928766,1979.4869209132448,0.1
0.028874168,3396.603396603397,367.42031350276346,157.9051578333098,160.6028605981298,1998.99019311351,0.1
0.030678803499999997,3396.603396603397,371.04430324221477,160.60930210323727,163.26007786429028,2018.8712818255299,0.1
0.032483438999999996,3396.603396603397,374.7069670729892,163.2663970530761,165.86733159956182,2039.38014447171,0.1
0.0342880745,3396.603396603397,378.40497885563224,165.87352697192114,168.42151996887597,2058.9059065215406,0.1
0.03609271,3396.603396603397,382.1381164531261,168.42758920765948,170.91934021396256,2079.8826692376606,0.1
0.0378973455,3396.603396603397,385.9118390571143,170.9252800884378,173.35727335708697,2100.726945669536,0.1
0.039701981,3396.603396603397,389.7202092970497,173.36307989098975,175.73159354162414,2121.412103782859,0.1
0.041506616499999996,3396.603396603397,393.5685902423468,175.73726178901632,178.03835416314212,2143.393743892244,0.1
0.043311251999999995,3396.603396603397,397.4562981784614,178.04387824651096,180.2734045206526,2164.388863873348,0.1
0.0451158875,3396.603396603397,401.38045620144777,180.2787775726248,182.43241377490492,2187.1694225405663,0.1
0.046920523,3396.603396603397,405.3503853473238,182.43762762926127,184.51089709126416,2210.4649215036043,0.1
0.0487251585,3396.603396603397,409.358623139148,184.5159423205727,186.504298216949,2233.1031272809487,0.1
0.050529793999999996,3396.603396603397,413.41025970462823,186.50916355272193,188.40807330597306,2257.9686476842326,0.1
0.052334429499999995,3396.603396603397,417.5082438981439,188.41274463025667,190.21783938119208,2282.7879055138037,0.1
0.054139065,3396.603396603397,421.6494598911499,190.22229364289396,191.92959494045232,2309.6958348698245,0.1
0.0559437005,3396.603396603397,425.84456209376043,191.93385411847783,193.54001833573992,2338.6643831894617,0.1
0.057748336,3396.603396603397,430.0903334281285,193.5440757696171,195.04690556936015,2368.2737239556154,0.1
0.059552971499999996,3396.603396603397,434.39230376569543,195.0507523976789,196.44968773338996,2402.3870086898532,0.1
0.061357606999999995,3396.603396603397,438.7611991893695,196.45331932701322,197.7499726584085,2439.3768017427064,0.1
0.0631622425,3396.603396603397,443.1966757142981,197.7533888188719,198.95196312098312,2480.9028237704188,0.1
0.06496687799999999,3396.603396603397,447.7154498050222,198.95516865049427,200.06255920320646,2529.055994939321,0.1
0.06677151349999999,3396.603396603397,452.32472417420877,200.06556445550171,201.0911548763109,2582.0628897196875,0.1
0.068576149,3396.603396603397,457.03481451306374,201.09397579395943,202.04929836249656,2644.685427825927,0.1
0.0703807845,3396.603396603397,461.8701105929835,202.05195634303584,202.95042600602025,2715.507167815973,0.1
0.07218542,3396.603396603397,466.8358157841541,202.95294789090156,203.80951458618395,2794.286298234045,0.1
0.0739900555,3396.603396603397,471.95544709489695,203.8119314143856,204.64225168080625,2884.494159883354,0.1
0.075794691,3396.603396603397,477.2467369050904,204.64459627840148,205.4640355827717,2982.8141567221464,0.1
0.0775993265,3396.603396603397,482.72123172914365,205.46634030868182,206.2896378806072,3093.1976466815104,0.1
0.079403962,3396.603396603397,488.4109254685262,206.29193391883132,207.1335925181641,3214.2444608045043,0.1
0.0812085975,3396.603396603397,494.322311048436,207.13591021041535,208.01043237092784,3343.682636999176,0.1
0.08301323299999999,3396.603396603397,500.4791822434509,208.01280026355448,208.9342075882963,3486.6847227461694,0.1
0.08481786849999999,3396.603396603397,506.90670110438674,208.93665063052785,209.91771979721318,3639.2953116253193,0.1
0.08662250399999999,3396.603396603397,513.6143852721361,209.92025800665166,210.9720343433092,3804.295707246405,0.1
0.0884271395,3396.603396603397,520.6374352759758,210.97468218564654,212.10634292572743,3981.852737247187,0.1
0.090231775,3396.603396603397,527.985970882953,212.10910968366622,213.32802828842372,4167.656787981803,0.1
0.0920364105,3396.603396603397,535.6796380587916,213.33091840302174,214.64272657011637,4368.3365989897575,0.1
