axial_position_m,coolant_density_kg_per_m3,coolant_viscosity_Pa_s,coolant_conductivity_W_per_mK,coolant_specific_heat_J_per_kgK,coolant_prandtl_number
0.0,26.998714651752852,0.00013759389619601557,0.19636547383381794,54220.37225870967,37.99238291038818
0.0025700000000000002,26.71463424793374,0.0001278194375969765,0.19187441880428693,54450.981590337775,36.27317224908146
0.0051400000000000005,26.429836383908302,0.00011920086553647544,0.18739091393246507,54695.82303655847,34.7924523679807
0.007710000000000001,26.144283500528687,0.00011152974094359361,0.18293225698813384,54956.08172784508,33.50550449273198
0.010280000000000001,25.85794770116062,0.00010465034519249524,0.1785129176028286,55233.29555436726,32.379636854874065
0.01285,25.570811731570167,9.844336197950752e-05,0.1741450055746619,55529.21085070882,31.390404715735922
0.015420000000000001,25.28287044066645,9.281521833910644e-05,0.16983866226791347,55845.69562197266,30.519143069298227
0.017990000000000003,24.994130399132057,8.769093434098805e-05,0.16560235654523822,56184.690789187785,29.75131594590253
0.020560000000000002,24.70461184977872,8.300929405262894e-05,0.16144316146996526,56548.180955072356,29.07540052053642
0.02313,24.4143501107131,7.871948255596183e-05,0.1573669775455803,56938.17831210134,28.482112348567426
0.0257,24.12339602718477,7.477869460141433e-05,0.15337870661464592,57356.71464562838,27.963857190437132
0.028270000000000003,23.831817885855084,7.115043168817499e-05,0.1494824176040544,57805.83435728126,27.514340044391584
0.030840000000000003,23.53970345533801,6.780325272952572e-05,0.14568148930865452,58287.58712562542,27.12827840810828
0.03341,23.24716215612322,6.47098408101714e-05,0.14197873474772604,58804.01816450292,26.801187242474395
0.035980000000000005,22.954327849539798,6.184629822972654e-05,0.13837651683454255,59357.15354060177,26.529213944076808
0.03855,22.6613617080858,5.9191599955701164e-05,0.13487685106883088,59948.97986662562,26.309007112027068
0.041120000000000004,22.368455239045904,5.672716371121339e-05,0.13148149902525944,60581.416918342395,26.137608567452215
0.04369000000000001,22.075834216624173,5.443651264906532e-05,0.12819206343733022,61256.27998655978,26.012361225102183
0.04626,21.7837631795953,5.230500459755913e-05,0.12501008155742926,61975.230486001055,25.930826339121165
0.048830000000000005,21.492549783347183,5.031960769639649e-05,0.1219371105162587,62739.71447637726,25.89070551261162
0.0514,21.202549385797987,4.846871572525884e-05,0.1189748113178751,63550.88641066253,25.88976450903466
0.053970000000000004,20.914170648785063,4.674199983551256e-05,0.11612504122100235,64409.51378502929,25.92575598759642
0.05654000000000001,20.627881153396103,4.5130283358365814e-05,0.11338994626043294,65315.86338958611,25.99633847429498
0.05911,20.344213350592593,4.362543758131365e-05,0.11077206222393686,66269.56762809167,26.098989474940264
0.061680000000000006,20.06377216209215,4.222030105937565e-05,0.10827444453843461,67269.46675991376,26.230909341668774
0.06425,19.787238983960698,4.090859272501691e-05,0.10590079876509755,68313.44815866873,26.38891359604715
0.06682,19.5153793860434,3.968485525197933e-05,0.1036557226637277,69398.26348047517,26.569300470712076
0.06939000000000001,19.24905116959245,3.854440662829143e-05,0.10154513483404896,70519.34020438268,26.76766472799182
0.07196000000000001,18.98920663263036,3.74832745693574e-05,0.09957716246057037,71670.62381602645,26.978572241571957
0.07453000000000001,18.736902725973763,3.649817318167942e-05,0.0977647941837729,72844.40418148294,27.194735091799625
0.0771,18.493301179020293,3.5586446299914e-05,0.09613744360208976,74031.21305855141,27.40355567316505
0.07967,18.260782489302002,3.474995557513664e-05,0.09466243040735856,75213.98454411466,27.610559017865917
0.08224000000000001,18.039783106564215,3.3983591599203704e-05,0.09302678138977208,76383.97847151829,27.903813184961418
0.08481000000000001,17.83176924979475,3.328633172984617e-05,0.09158440228318883,77526.32069605096,28.176924936451517
0.08738000000000001,17.638067749461722,3.265691674592947e-05,0.09029008725623926,78625.94777600715,28.438127690627862
0.08995,17.446540531656282,3.20524635884616e-05,0.08904929788113136,79747.02612685414,28.704197697674353
0.09252,17.248758901890216,3.144604166235364e-05,0.0878052976950106,80939.47269253728,28.987157919095473
0.09509000000000001,17.039099532689466,3.08219464974814e-05,0.0865256935942298,82241.14814517667,29.29571740747212
0.09766000000000001,16.81161982990902,3.016550866310398e-05,0.08518089728022761,83695.49163390437,29.63947502970636
0.10023000000000001,16.561460202861888,2.9467147695124798e-05,0.08375240741738037,85342.05255427741,30.026442758708384
0.1028,16.289083709233264,2.8733161164609166e-05,0.08225488071321664,87185.12637781151,30.45538776117826
0.10537,15.995476213987107,2.7970891528901706e-05,0.08070556790186396,89220.14787780118,30.921869994361433
0.10794000000000001,15.681662528261075,2.7187224384173913e-05,0.07912095030487781,91433.32831233599,31.4179544537911
0.11051000000000001,15.348747745712902,2.6388641563579178e-05,0.0775163998636838,93797.15158609016,31.931041911682605
0.11308000000000001,14.997963819768442,2.5581297119261057e-05,0.0759057271206583,96265.52903549155,32.442836581820295
0.11565000000000002,14.631527405632866,2.477284834972779e-05,0.07430407848090743,98764.41154683263,32.92788013283102
0.11822,14.25236401214586,2.397149348010845e-05,0.07272523312136038,101194.41677607711,33.35542834112449
0.12079000000000001,13.86340249728596,2.3184356504887718e-05,0.0711779759689516,103441.3889731922,33.69331603867709
0.12336000000000001,13.467478898967869,2.241742184263013e-05,0.06966603167381084,105386.599552185,33.911732905690776
0.12593000000000001,13.067470717048824,2.1675926243024454e-05,0.06818938405732745,106917.72671317017,33.98682640039898
0.1285,12.66613263353195,2.0964150959569326e-05,0.06674485090410687,107940.662269339,33.90350428292102
0.13107000000000002,12.266155721653911,2.0285645477121446e-05,0.0653278051558367,108387.34149534807,33.656529230354565
0.13364,11.870090283630049,1.964318892287084e-05,0.06393348344657,108220.85371364548,33.25022445661147
0.13621000000000003,11.480274818569137,1.9038777232579335e-05,0.06255823249587332,107437.4987142156,32.69719304458307
0.13878000000000001,11.098841221866987,1.8473731626746136e-05,0.06120072278091624,106066.5098364497,32.01668457933963
0.14135,10.727687228211655,1.7948741098430333e-05,0.059862568673743906,104167.24749790538,31.23272184436128
0.14392000000000002,10.368409527827067,1.7463848481395548e-05,0.05854821874299181,101822.95231446633,30.371899424541517
0.14649,10.02208751870869,1.701826248459615e-05,0.057263707995227925,99130.20154184208,29.460610377004834
0.14906000000000003,9.689187360143805,1.661038344676723e-05,0.05601540947354798,96187.20118605405,28.52262099639176
0.15163000000000001,9.369971527767852,1.6238427607295597e-05,0.05481055611444052,93088.09868321629,27.57870853220453
0.1542,9.064536466655024,1.5900500242047127e-05,0.053656477628133074,89917.636742592,26.64609135729501
0.15677000000000002,8.772831024848394,1.5594637659495224e-05,0.05255991197443256,86747.81771756889,25.73826199928737
0.15934,8.494193121015424,1.531838115553844e-05,0.05152473848226808,83631.08479229744,24.863645523216903
0.16191000000000003,8.228396612975626,1.5069877890128164e-05,0.05055559290283271,80611.97244420723,24.0292420969414
0.16448000000000002,7.975129942787562,1.4847296455801963e-05,0.04965570432676086,77722.6805908556,23.239458501651548
0.16705,7.734014470405826,1.4648850620110457e-05,0.048826914087245564,74984.69545514706,22.49660096384949
0.16962000000000002,7.5046211858722085,1.4472817515553732e-05,0.04806979129660344,72410.64662939405,21.801344390786145
0.17219,7.286485482713343,1.4317550705256306e-05,0.0473838062984797,70006.15430565066,21.153147926474404
0.17476000000000003,7.0791198782578775,1.4181488786520678e-05,0.046767530037323396,67771.51687236897,20.55060435742446
0.17733000000000002,6.882024708519266,1.4063160284912214e-05,0.04621883558552039,65703.16384607198,19.991722264042323
