axial_position_m,coolant_side_htc_with_fins_W_per_m2K,coolant_side_htc_without_fins_W_per_m2K,fin_coefficient_eta,coolant_side_wall_temp_K,gas_side_wall_temp_K,enhancement_factor
0.0,12382.227474785477,12382.297303018586,0.9999943606399201,110.00137852276667,1153.0790357358967,0.9999943606399201
0.0025700000000000002,12724.014246422294,12724.0810322339,0.9999947512271072,113.46026270075939,1163.1418795889545,0.9999947512271072
0.0051400000000000005,13059.608780875955,13059.67278072991,0.9999950994289803,116.88352137786221,1173.7694553020945,0.9999950994289803
0.007710000000000001,13392.278417640598,13392.339852508041,0.999995412686049,120.26947136161392,1184.9929043702418,0.999995412686049
0.010280000000000001,13724.829889253959,13724.888951418578,0.9999956967109295,123.61634721930426,1196.845272400557,0.9999956967109295
0.01285,14059.832048847862,14059.888906802118,0.9999959560168197,126.92229105259797,1209.365769399218,0.9999959560168197
0.015420000000000001,14399.577043391611,14399.631845793221,0.9999961941803654,130.18534267505567,1222.5896581709394,0.9999961941803654
0.017990000000000003,14746.355664315555,14746.408542821695,0.9999964141434177,133.40345540780726,1236.5616074681666,0.9999964141434177
0.020560000000000002,15102.476173523166,15102.52724509822,0.9999966183424651,136.57448910887385,1251.331870321933,0.9999966183424651
0.02313,15470.229549801636,15470.278918675986,0.9999968087922261,139.69621374006067,1266.9501676339153,0.9999968087922261
0.0257,15852.053078164863,15852.100837287055,0.9999969872055016,142.76632665234484,1283.4730914936597,0.9999969872055016
0.028270000000000003,16250.576230800656,16250.622463036883,0.9999971550482861,145.78245726090066,1300.9637131497313,0.9999971550482861
0.030840000000000003,16668.665101776307,16668.709880895014,0.9999973135822132,148.74217435604965,1319.49119307968,0.9999973135822132
0.03341,17109.51392506645,17109.55731651853,0.9999974639056244,151.64299598375268,1339.133066833961,0.9999974639056244
0.035980000000000005,17576.694795044605,17576.73685661968,0.9999976069747522,154.48239712051486,1359.9745793691663,0.9999976069747522
0.03855,18074.223639498017,18074.264421871292,0.9999977436219631,157.25782076939564,1382.1085485357792,0.9999977436219631
0.041120000000000004,18606.714830669905,18606.75437790248,0.9999978745765234,159.9666914959215,1405.6393919787192,0.9999978745765234
0.04369000000000001,19179.530298792284,19179.568648150776,0.9999980005098552,162.6064243358407,1430.6853656554597,0.9999980005098552
0.04626,19798.89166327136,19798.9288461476,0.999998121975359,165.1744328561691,1457.3772886204888,0.999998121975359
0.048830000000000005,20472.071730523934,20472.107772137228,0.999998239477161,167.66814239344512,1485.8596996737483,0.999998239477161
0.0514,21207.730293576693,21207.76521310701,0.9999983534554459,170.0850042386474,1516.296470282824,0.9999983534554459
0.053970000000000004,22016.235481937474,22016.269292488356,0.9999984642924542,172.42250375612372,1548.8716339354544,0.9999984642924542
0.05654000000000001,22910.139437975897,22910.172146443903,0.9999985723167946,174.6781705716557,1583.7925822593766,0.9999985723167946
0.05911,23904.9891364212,23905.020743150417,0.9999986778204648,176.84958693608613,1621.3007431367491,0.9999986778204648
0.061680000000000006,25019.771489607694,25019.801988225237,0.9999987810208267,178.93438345066895,1661.6565035486358,0.9999987810208267
0.06425,26278.58971225693,26278.619081966874,0.9999988823724012,180.93025979581327,1705.162841595774,0.9999988823724012
0.06682,27712.576885506027,27712.60511974291,0.9999989811770938,182.83497325702893,1752.1731049616167,0.9999989811770938
0.06939000000000001,29361.83943843511,29361.86649890481,0.9999990783804666,184.64631810201104,1803.0696047606818,0.9999990783804666
0.07196000000000001,31280.842089003192,31280.867935528226,0.9999991737273695,186.36213760972015,1858.3137018405473,0.9999991737273695
0.07453000000000001,33543.91309283937,33543.937673672255,0.9999992672049083,187.98026804042183,1918.4069047538662,0.9999992672049083
0.0771,36259.67383022364,36259.696993410435,0.9999993611864214,189.49853452986022,1979.0165587432002,0.9999993611864214
0.07967,39566.85805507692,39566.87980431307,0.9999994503171274,190.90806612224745,2049.5026907014962,0.9999994503171274
0.08224000000000001,43603.09942688723,43603.1196898131,0.9999995352872452,192.21253760324817,2126.719952188875,0.9999995352872452
