axial_position_m,coolant_density_kg_per_m3,coolant_viscosity_Pa_s,coolant_conductivity_W_per_mK,coolant_specific_heat_J_per_kgK,coolant_prandtl_number
0.10105958799999999,290.8397655160555,3.4333647101869645e-05,0.0927118624718521,5157.295667961419,1.909882562412632
0.10286422349999999,287.8118877546283,3.363063094108968e-05,0.0914920349247686,5258.556015378876,1.9329393731560547
0.10466885899999999,284.7616648017352,3.2941835079439974e-05,0.0903170520733131,5366.275149845455,1.957271045932859
0.1064734945,281.6896144504344,3.226720322776315e-05,0.08919464557988373,5480.9051997705055,1.982781374412287
0.10827813,278.5964412627802,3.160672099422824e-05,0.08813724365957377,5602.9172256039665,2.009250960779096
0.1100827655,275.4973221732048,3.096333210381127e-05,0.0871737562581796,5732.184903302055,2.036020385719481
0.111887401,272.38090151525313,3.0334363750814854e-05,0.08638585462380943,5869.660331949149,2.0611292482832
0.1136920365,269.2486583678539,2.971989730564415e-05,0.08525230745707105,6015.8070116018835,2.0971768615812727
0.115496672,266.10229875305055,2.9120030440664718e-05,0.08404521349374298,6171.0707115224695,2.1381558746877034
0.1173013075,262.9438181129396,2.853488119158627e-05,0.08292321085026509,6335.86032990064,2.180246277325878
0.11910594299999999,259.77555980410375,2.7964590063472735e-05,0.08185512027871057,6510.524253370005,2.2242242296373673
0.12091057849999999,256.6001681099482,2.7409303118269242e-05,0.08083204813933645,6695.328308947929,2.270315887331533
0.12271521399999999,253.42069958592774,2.686918409479837e-05,0.07985052115129028,6890.421495684021,2.3185822833580625
0.12451984949999999,250.24058036263526,2.6344399350124652e-05,0.07890903633964884,7095.807692328443,2.368990932214176
0.126324485,247.06363793240072,2.5835117042144076e-05,0.07800693497390572,7311.3125573656625,2.421433629130861
0.1281291205,243.89419324373225,2.5341515839843114e-05,0.07714393953496002,7536.547210492733,2.4757295474374303
0.12993375599999998,240.7322073316674,2.4863054743305293e-05,0.07631865925977196,7771.248716763987,2.531713530384173
0.1317383915,237.55857718895845,2.439643883918881e-05,0.07552510307654324,8016.487978996286,2.5895199174566494
0.13354302699999998,234.3597068729105,2.393946840797515e-05,0.07475934468594031,8272.919612222253,2.6491577545323106
0.1353476625,231.13166501514732,2.3491473735584248e-05,0.07402004776391985,8540.303375231022,2.710405065841539
0.137152298,227.87080996512952,2.3051864136864787e-05,0.07330587656603293,8818.137830546984,2.7729634339316545
0.1389569335,224.57389294036852,2.2620129684994233e-05,0.07261542577216953,9105.5964362731,2.83644652713251
0.140761569,221.23810810754694,2.2195835127647873e-05,0.07194712776314388,9401.454554563408,2.900367835949386
