axial_position_m,coolant_velocity_m_per_s,coolant_density_kg_per_m3,flow_area_m2,velocity_gradient_m_per_s2,acceleration_m_per_s2,speeds_of_sound,mach_number
0.0,1.733693162592854,430.7431321241441,0.0041779572893808625,10.182798321767725,84.77703981414679,274.0241401643978,0.006326789900892468
0.0018046355,1.7520694019336565,428.7050620486248,0.004153791346520152,10.335789977401248,131.71237737965566,275.87498048397134,0.00635095433032737
0.003609271,1.770997829620379,426.6489170873538,0.004129199988030979,10.658183985785172,182.4420860485302,277.7179358027527,0.006376965983494196
0.005413906499999999,1.7905376763062155,424.5742552960432,0.0041040956480003525,10.994272907755715,189.67763609805797,279.5530220046507,0.006405002040279957
0.007218542,1.8106791399924276,422.4806190686483,0.004078554827478345,11.342781977102447,198.33388364448092,281.38024611890904,0.006434990248843727
0.0090231775,1.8314768503554941,420.3675347966804,0.0040525090422424736,11.710113642311114,206.098007930751,283.19960564497967,0.006467088279252203
0.010827812999999999,1.8529441135683258,418.2345124017898,0.0040259873465178335,12.086645540284678,215.67576048771662,285.01108796644473,0.006501305358991784
0.012632448499999999,1.875100829591323,416.08104475055916,0.003999005825675036,12.488545910042376,227.18468205623276,286.81466983402055,0.0065376740690301595
0.014437084,1.8980186601536104,413.90660695836993,0.003971474307540185,12.90661662487446,234.35399085259905,288.6103169006293,0.006576406140072645
0.016241719499999998,1.9216843066836005,411.71065558734097,0.003943487270533911,13.334392972960927,241.94666314595315,290.3963451353761,0.00661745348684659
0.018046355,1.9461460980135223,409.49467470470654,0.003914992152508471,13.779867699713918,247.82558794545184,292.16919553034126,0.0066610242550755785
0.0198509905,1.9714195835560142,407.262612141667,0.0038859837945343146,14.228862680590396,254.67933956952675,293.92679340285787,0.006707178888771717
0.021655625999999997,1.9975019194495596,405.0167403588603,0.0038565095809313206,14.699074454321362,266.07526999791935,295.66794859301154,0.006755896027807638
0.0234602615,2.0244725267108374,402.7583113117435,0.003826468964519097,15.189200436411056,274.8099762138854,297.39199127437047,0.00680742113476446
0.025264896999999998,2.0523238600978853,400.48796021835904,0.0037959390916279664,15.690938131980829,286.3968626654205,299.09855813368836,0.006861697605310943
0.0270695325,2.0811053746733905,398.20594525515753,0.003764894261546423,16.222884327320344,299.86634269885144,300.78746249884585,0.006918856781410482
0.028874168,2.110876646036837,395.91229556645817,0.003733298789068271,16.773237026559855,312.7330323219139,302.4586168514888,0.0069790593768181705
0.030678803499999997,2.141644532649479,393.6069009457575,0.0037012165976453406,17.35162259162189,329.2942983865669,304.1119891198923,0.007042289055579334
0.032483438999999996,2.1735033542597226,391.2895626907031,0.0036685632876476497,17.961749388191834,343.463077557426,305.7475733558837,0.007108816369017624
0.0342880745,2.2064733538255474,388.96002891968544,0.0036353893710174925,18.591273917020658,360.68305735418835,307.36537552493735,0.007178665944585325
0.03609271,2.2406043000614817,386.6180114192729,0.0036016984271589085,19.263552287291645,380.9493172410221,308.9654040569184,0.007251958538531751
0.0378973455,2.276000734453053,384.2631971720526,0.0035674131123541817,19.96622324020848,398.31696629815815,310.54766242099913,0.007328990070991275
0.039701981,2.312667810581892,381.89525803962476,0.003532621213890202,20.701186162559566,420.4440791735915,312.1121486478164,0.0074097333942341305
0.041506616499999996,2.3507169253351803,379.5138508116339,0.0034972495995338115,21.483719862291423,441.5308713878503,313.6588513326487,0.007494502117021859
0.043311251999999995,2.3902083776529848,377.118622774776,0.0034613128175117647,22.29479073226446,465.2473630897384,315.1877493799018,0.0075834431457296935
0.0451158875,2.431184866976211,374.70921195126215,0.0034248554017017683,23.162923677717686,494.11435974026153,316.69881261507635,0.00767664661228501
0.046920523,2.473809646358185,372.28524597954674,0.0033877588641113275,24.07818336155856,517.7859687258624,318.19199831267133,0.007774581571744291
0.0487251585,2.5180895559157666,369.8463476236761,0.0033501333024805943,25.031753558846844,547.3674146192607,319.66725462757995,0.007877220827167304
0.050529793999999996,2.5641560285572775,367.3921293364664,0.003311923505445466,26.053780697488833,579.6557164863852,321.1245187074318,0.007984927587835216
0.052334429499999995,2.612124711027573,364.9221963256035,0.0032731085327937174,27.123888126345378,612.7549671802981,322.56371641837995,0.008098011580569487
0.054139065,2.66205349137894,362.4361471915237,0.0032337490265810405,28.26537943063863,652.5099262880785,323.98476419087064,0.008216600857843526
0.0559437005,2.714142125310574,359.9335709020869,0.0031937407035563387,29.47897328050908,688.5613489556845,325.38756611218,0.008341259494761553
0.057748336,2.768451094750056,357.4140520554818,0.003153160771177392,30.75058393914526,731.6107514387713,326.772016668314,0.008472118031943166
0.059552971499999996,2.8251293161551967,354.87716637113306,0.0031119900911855355,32.11955474896524,780.2038153437425,328.13800002432424,0.00860957681202962
0.061357606999999995,2.8843792722384087,352.3224821939265,0.0030701660931456327,33.56655094395478,827.6050061716032,329.48538852558596,0.008754194791901749
0.0631622425,2.946280095047235,349.74956373678356,0.0030277734811559698,35.10660549719523,884.4802017107522,330.8140455178171,0.00890615176400832
0.06496687799999999,3.011088525367876,347.15796628189435,0.0029847223292221027,36.75887968606355,940.6107243822735,332.12382264891977,0.009066162437106555
0.06677151349999999,3.0789528534906334,344.547241915228,0.0029410525026268243,38.50152450699716,1005.3867147163182,333.4145615821093,0.009234608227308592
0.068576149,3.1500509612267704,341.9169370169054,0.0028967859132319313,40.387592799274444,1080.7826542496568,334.6860946069596,0.00941195649292227
0.0703807845,3.224722620940864,339.2665918019175,0.0028518135876595316,42.40236199828348,1152.4790120889702,335.9382416632339,0.009599153121047569
