axial_position_m,gas_temperature_K,gas_side_wall_temp_K,coolant_side_wall_temp_K,coolant_temperature_K,dT_wg_dx_K_per_m,local_mach_number
0.256258241,2240.4349079527206,401.0376616037649,246.39685952855285,249.89681999785813,460.8861537728808,2.275
0.2580628765,2232.0466924473535,401.87578152580994,247.7981259129155,251.3375074207742,467.8694921921706,2.2874999999999996
0.25986751199999997,2223.675604970569,402.7263293937188,249.21516714160958,252.79246760133265,474.6601444041007,2.3
0.2616721475,2215.321964876559,403.5889586198635,250.64738182448184,254.26111749808058,481.25942065168056,2.3125
0.263476783,2206.9860846281795,404.4633250641537,252.09417592620588,255.74288358062358,487.6687575353135,2.325
0.2652814185,2198.6682698622803,405.3490873240417,253.55496362895758,257.2372024079951,493.88976663790527,2.3375
0.26708605399999996,2190.3688194556294,406.24590707607666,255.0291680812922,258.7435211147877,499.9242515566584,2.3499999999999996
0.2688906895,2182.0880255914008,407.1534494273819,256.5162220418559,260.26129781312653,505.7742069613887,2.3625
0.270695325,2173.826173826174,408.07138325381044,258.015568426343,261.7900019181428,511.4418078045128,2.375
0.27249996049999997,2165.583543157413,408.9993815124783,259.52666076580823,263.3291144041707,516.9293935092282,2.3874999999999997
0.274304596,2157.360406091371,409.9371215228509,261.0489635840877,264.8781279984483,522.2394499816146,2.4
0.2761092315,2149.1570287113946,410.8842852143529,262.5819527016931,266.4365473186612,527.3745911029982,2.4125
0.277913867,2140.973670746586,411.8405593406558,264.12511547313267,268.00388896022895,532.3375406457635,2.425
0.27971850249999997,2132.8105856407747,412.8056356620169,265.6779509641889,269.57968153880324,537.1311151281552,2.4375
0.281523138,2124.668020621778,413.7792110976855,267.2399700752613,271.16346569302925,541.7582078682753,2.45
0.2833277735,2116.546216770905,414.76098785068785,268.81069561645603,272.7547940522144,546.2217743446381,2.4625
0.285132409,2108.445409092671,415.75067350739613,270.38966233969046,274.3532311731617,550.5248188817641,2.4749999999999996
0.28693704449999996,2100.3658265846857,416.74798111425804,271.97641693267593,275.9583534500541,554.6703826272424,2.4875
0.28874168,2092.3076923076924,417.75262923397156,273.57051797925027,277.5697490009245,558.6615327571635,2.5
0.2905463155,2084.2712234557143,418.764341983254,275.17153589015675,279.18701753391616,562.5013528315903,2.5124999999999997
0.29235095099999997,2076.2566314262817,419.78284905420736,276.7790528080098,280.8097701962282,566.1929342158546,2.525
0.2941555865,2068.264121890713,420.8078857211242,278.3926624898479,282.4376294083517,569.7393684802519,2.5375
0.295960222,2060.2938948644146,421.83919283442145,280.01197017035736,284.07022868593435,573.1437406931509,2.55
0.2977648575,2052.346144777175,422.8765168032395,281.6365924085508,285.70721245136457,576.4091235255037,2.5625
0.29956949299999996,2044.4210605434255,423.9196095680975,283.2661569204084,287.3482358369378,579.5385720890336,2.5749999999999997
0.3013741285,2036.5188256324348,424.9682285648619,284.9003023997294,288.99296448126074,582.5351194350806,2.5875
0.303178764,2028.6396181384248,426.0221366811561,286.5386783292074,290.6410743203585,585.4017726465827,2.6
0.3049833995,2020.7836108505683,427.08110220622376,288.18094478352066,292.2922513747784,588.1415094605909,2.6125
0.30678803499999996,2012.95097132285,428.1448987751484,289.8267722260312,293.9461915338273,590.757275364318,2.6249999999999996
0.3085926705,2005.1418619437716,429.21330530823525,291.47584130050336,295.60260033793975,593.251981112262,2.6375
0.310397306,1997.356440005875,430.28610594626946,293.1278426190865,297.26119276004727,595.6285006166872,2.65
0.31220194149999997,1989.5948577750555,431.3630899822845,294.78247654765704,298.92169298670626,597.8896691690752,2.6624999999999996
0.314006577,1981.8572625596562,432.44405179040103,296.4394529894802,300.58383419964133,600.038281953588,2.675
0.3158112125,1974.1437967793152,433.52879075222944,298.0984911680296,302.2473583582702,602.077092817548,2.6875
0.317615848,1966.4545980335458,434.6171111812717,299.75931940969485,303.9120159836976,604.0088132683741,2.6999999999999997
0.31942048349999996,1958.7897991700354,435.70882224570335,301.421674927009,305.5775659445937,605.8361116691376,2.7124999999999995
0.321225119,1951.1495283526415,436.8037378898719,303.0853036029428,307.2437752453122,607.5616126081732,2.725
0.3230297545,1943.533909129072,437.9016767548033,304.74995977673416,308.9104188165458,609.1878964207426,2.7375
0.32483439,1935.9430604982208,439.0024620979743,306.41540603165424,310.5772793087714,610.7174988440238,2.75
0.32663902549999996,1928.3770969771629,440.10592171257355,308.08141298505114,312.24414688869246,612.1529107883543,2.7624999999999997
0.328443661,1920.8361286677732,441.21188784644823,309.74775908095944,313.9108190388524,613.4965782097279,2.775
0.3302482965,1913.32026132297,442.32019712090516,311.41423038551704,315.5771003605572,614.7509020709549,2.7874999999999996
0.33205293199999997,1905.8295964125562,443.43069044951676,313.0806203853907,317.24280238022,615.9182383796433,2.8
0.3338575675,1898.364231188659,444.54321295705995,314.7467297893752,318.90774335921594,617.0008982938743,2.8125
0.335662203,1890.9242587507388,445.65761389870283,316.41236633330067,320.5717481073139,618.0011482863192,2.825
0.3374668385,1883.5097681101718,446.77374657953646,318.07734458835586,322.23464779973335,618.9212103596947,2.8375
0.33927147399999996,1876.1208442543802,447.89146827453897,319.7414857729105,323.89627979786076,619.7632623073005,2.8499999999999996
0.3410761095,1868.7575682105103,449.0106401490476,321.4046175679014,325.5564874736446,620.529438012818,2.8625
0.342880745,1861.42001710864,450.13112717980493,323.06657393582776,327.2151200376778,621.2218277845241,2.875
0.34468538049999997,1854.108264244511,451.2527980766373,324.7271949433868,328.87203237096577,621.8424787200638,2.8874999999999997
0.34649001599999996,1846.8223791417713,452.37552520481734,326.3863265877684,330.5270848603704,622.3933950979263,2.8999999999999995
0.3482946515,1839.562427613726,453.49918450815585,328.0438206266147,332.1801432377132,622.8765387929743,2.9125
0.350099287,1832.328471824582,454.6236554328632,329.6995344116428,333.8310784225137,623.2938297124056,2.925
0.35190392249999997,1825.1205703501782,455.7488208522158,331.35333072591874,335.4797663683354,623.6471462511399,2.9375
0.353708558,1817.9387782382034,456.8745669920602,333.00507762476605,337.12608791270566,623.9383257635054,2.95
0.3555131935,1810.7831470678796,458.00078335718257,334.65464828028377,338.7699286305738,624.1691650499997,2.9625
0.357317829,1803.653725009118,459.1273626585693,336.3019208294459,340.4111786912671,624.3414208573522,2.9749999999999996
0.35912246449999996,1796.5505568811357,460.25420074158177,337.9467782257486,342.0497327189019,624.4131199970597,2.9875
