axial_position_m,coolant_density_kg_per_m3,coolant_viscosity_Pa_s,coolant_conductivity_W_per_mK,coolant_specific_heat_J_per_kgK,coolant_prandtl_number
0.18948672749999998,131.36639009781624,1.4083617366181195e-05,0.051975890006858975,8719.284614838043,2.362615978408536
0.191291363,128.79288847684904,1.3919796845616878e-05,0.051128079971830644,8400.30350911009,2.287011723357472
0.1930959985,126.27720135609091,1.3763314393029756e-05,0.05029867322924274,8090.737060760678,2.213882607421277
0.194900634,123.8191944007151,1.3614036477829694e-05,0.04949044231382821,7791.907552208773,2.1434303006422537
0.1967052695,121.41861870375963,1.3471828562895324e-05,0.04870573882806753,7504.746940044698,2.0757854539706373
0.198509905,119.07511789886446,1.3336555509036471e-05,0.047946514419026254,7229.862276623108,2.0110212544795685
0.2003145405,116.78823539228654,1.3208081490216033e-05,0.04721434468134074,6967.592636993492,1.949164643947907
0.20211917599999998,114.55742157542996,1.3086269646535331e-05,0.04651045546013164,6718.058286082288,1.890205575565116
0.2039238115,112.38204093197255,1.2970981663745678e-05,0.04583575114853989,6481.203102518232,1.8341046998300055
0.20572844699999998,110.26137901360343,1.2862077408970088e-05,0.04519084444760681,6256.831163543714,1.7807998001377783
0.2075330825,108.19464929928729,1.2759414694648061e-05,0.04457608691302517,6044.638191731579,1.7302112120764577
0.20933771799999998,106.18099996854592,1.266284919728814e-05,0.043991599551877654,5844.238400116407,1.6822463899364146
0.2111423535,104.22112614568587,1.2572307129889013e-05,0.0434377501317204,5655.339792506436,1.6368405034714837
0.212946989,102.31694198194633,1.2487756296303513e-05,0.04291502473821019,5477.707560723416,1.593947049967052
0.2147516245,100.46891187373643,1.2409082816415041e-05,0.04242329425717467,5310.923568223145,1.5534788503272772
0.21655626,98.67664066405028,1.2336126870549555e-05,0.041962041892521965,5154.4722716082615,1.515327210628922
0.21836089549999999,96.93922610371777,1.2268703546273311e-05,0.04153050582810639,5007.792820412137,1.4793733981735557
0.220165531,95.25424294671761,1.2206571240681766e-05,0.04112748284595294,4870.212095251491,1.445471173633162
0.22197016649999998,93.62038841061582,1.2149536028104333e-05,0.04075201230268225,4741.175801656123,1.4135028668021419
0.223774802,92.03621843571344,1.2097400790680415e-05,0.04040306706496882,4620.1415069072145,1.383352987258119
0.22557943749999998,90.5002195468904,1.2049968987611206e-05,0.0400795880293468,4506.587673813733,1.354910176962002
0.227384073,89.01085214937825,1.200704687398375e-05,0.03978050718969593,4400.018561219774,1.3280682636607728
0.22918870849999998,87.56657690737528,1.1968444805768188e-05,0.039504763373008185,4299.966560885592,1.3027267614459634
0.230993344,86.16587102775335,1.1933978009411726e-05,0.03925131314900958,4205.992952805386,1.2787910360086059
0.2327979795,84.80723845227263,1.1903467032393618e-05,0.03901913845149247,4117.68768283056,1.2561722664174315
0.234602615,83.48921631336582,1.1876737999010433e-05,0.03880725187999055,4034.6685404562622,1.234787284501232
0.2364072505,82.21037904589686,1.1853622743413557e-05,0.03861470031249352,3956.579977563818,1.2145583425131765
0.23821188599999998,80.96934098528205,1.1833958862283342e-05,0.0384405672560905,3883.0917242055334,1.1954128412462623
0.2400165215,79.76475795397006,1.1817589712671441e-05,0.038283974236498965,3813.8973039997068,1.177283039281817
0.24182115699999998,78.59532814592632,1.180436437090354e-05,0.03814408144709988,3748.7125170743143,1.1601057567654867
0.2436257925,77.45979250553884,1.1794137562856464e-05,0.03802008782470965,3687.27393555388,1.1438220823780991
0.24543042799999998,76.35693473013626,1.1786769572635705e-05,0.037911230682269724,3629.337441052803,1.1283770890359186
0.2472350635,75.28558098481774,1.1782126134683197e-05,0.037816785001705606,3574.676822938553,1.11371956174199
0.24903969899999998,74.24459939337137,1.178007831308662e-05,0.03773606246987009,3523.082448666711,1.0998017395665423
0.2508443345,73.23289935323083,1.1780502371027655e-05,0.03766841032457586,3474.360012254239,1.086579072742582
0.25264897,72.24943071194686,1.1783279632725841e-05,0.037613210065013586,3428.3293632871005,1.0740099951817885
0.2544536055,71.29318283537006,1.1788296339808303e-05,0.037569876070486535,3384.8234163068073,1.0620557122543164
0.256258241,70.36318359241415,1.1795443503709362e-05,0.03753785416287236,3343.6871386787575,1.0506800033704156
0.2580628765,69.45849827716418,1.1804616755445434e-05,0.03751662014120381,3304.7766138928255,1.0398490387069204
0.25986751199999997,68.57822848580747,1.1815716193901056e-05,0.03750567831089634,3267.9581765241514,1.0295312093083693
0.2616721475,67.72151096314067,1.1828646233588261e-05,0.037504560025345954,3233.10761467154,1.0196969697344762
0.263476783,66.88751643110375,1.1843315452696964e-05,0.03751282225361482,3200.1094355048585,1.0103186924088052
0.2652814185,66.07544840981748,1.1859636442131211e-05,0.03753004618463514,3168.8561895260136,1.0013705328335483
0.26708605399999996,65.28454203989709,1.1877525656122286e-05,0.0375558358756613,3139.247849231643,0.9928283048637906
0.2688906895,64.5140629133375,1.1896903264919969e-05,0.0375898169505075,3111.19123802314,0.9846693652741552
0.270695325,63.763305918986205,1.1917693009985956e-05,0.037631635351301054,3084.599505414149,0.9768725068975611
0.27249996049999997,63.03159410751211,1.1939822062046003e-05,0.03768095614607492,3059.391644817477,0.9694178596642634
0.274304596,62.31827757982188,1.196322088229825e-05,0.037737462393335044,3035.49205043814,0.962286798920149
0.2761092315,61.62273240205168,1.1987823087022778e-05,0.037800854063860724,3012.8301100469694,0.9554618604511408
0.277913867,60.94435954955615,1.2013565315791036e-05,0.03787084701926443,2991.339830652685,0.9489266616876246
0.27971850249999997,60.282583881710515,1.2040387103432376e-05,0.037947172046298557,2970.9594943249904,0.9426658286063193
0.281523138,59.636853148830205,1.2068230755877636e-05,0.03802957394547963,2951.6313416441653,0.9366649278876962
0.2833277735,59.00663703207392,1.209704122996662e-05,0.038117810672290545,2933.3012804619475,0.9309104039245643
0.285132409,58.391426216830574,1.2126766017276458e-05,0.03821165252901854,2915.918617853549,0.92538952031129
0.28693704449999996,57.790731499781465,1.2157355032001105e-05,0.03831088140511921,2899.4358133212727,0.9200903054748163
0.28874168,57.204082929573154,1.2188760502888548e-05,0.03841529006392881,2883.8082514765783,0.9150015021364369
0.2905463155,56.631028980823004,1.2220936869221262e-05,0.038524681473490835,2868.9940325801767,0.9101125203192449
0.29235095099999997,56.07113576100661,1.2253840680806705e-05,0.038638868179260925,2854.9537794596654,0.9054133936392872
